  0.20000000E+02  0.17339997E-12  0.36663722E-12  0.54162539E-12  0.69252328E+07
  0.35870482E+07  0.40638820E+06  0.72196133E+01  0.46563879E+01  0.10902307E+01
  0.21000000E+02  0.17795449E-12  0.37137580E-12  0.54636923E-12  0.66539609E+07
  0.34548304E+07  0.39101170E+06  0.70298250E+01  0.45412510E+01  0.10625537E+01
  0.22000000E+02  0.18238281E-12  0.37596844E-12  0.55096653E-12  0.64038942E+07
  0.33324783E+07  0.37681195E+06  0.68525746E+01  0.44333896E+01  0.10366707E+01
  0.23000000E+02  0.18669300E-12  0.38042581E-12  0.55542809E-12  0.61726140E+07
  0.32188982E+07  0.36365551E+06  0.66865755E+01  0.43320737E+01  0.10123977E+01
  0.24000000E+02  0.19089232E-12  0.38475743E-12  0.55976345E-12  0.59580629E+07
  0.31131533E+07  0.35142891E+06  0.65307202E+01  0.42366707E+01  0.98957644E+00
  0.25000000E+02  0.19498737E-12  0.38897177E-12  0.56398116E-12  0.57584547E+07
  0.30144413E+07  0.34003463E+06  0.63840308E+01  0.41466327E+01  0.96806931E+00
  0.26000000E+02  0.19898416E-12  0.39307644E-12  0.56808887E-12  0.55722371E+07
  0.29220682E+07  0.32938895E+06  0.62456465E+01  0.40614826E+01  0.94775708E+00
  0.27000000E+02  0.20288816E-12  0.39707827E-12  0.57209346E-12  0.53980744E+07
  0.28354298E+07  0.31941897E+06  0.61148187E+01  0.39807994E+01  0.92853475E+00
  0.28000000E+02  0.20670439E-12  0.40098346E-12  0.57600115E-12  0.52348499E+07
  0.27539920E+07  0.31006051E+06  0.59909244E+01  0.39042066E+01  0.91030864E+00
  0.29000000E+02  0.21043747E-12  0.40479760E-12  0.57981755E-12  0.50815353E+07
  0.26772912E+07  0.30125804E+06  0.58733740E+01  0.38313759E+01  0.89299725E+00
  0.30000000E+02  0.21409164E-12  0.40852581E-12  0.58354784E-12  0.49372194E+07
  0.26049198E+07  0.29296274E+06  0.57616381E+01  0.37620156E+01  0.87652834E+00
  0.31000000E+02  0.21767080E-12  0.41217276E-12  0.58719669E-12  0.48011378E+07
  0.25365113E+07  0.28513065E+06  0.56552758E+01  0.36958604E+01  0.86083578E+00
  0.32000000E+02  0.22117858E-12  0.41574273E-12  0.59076838E-12  0.46726006E+07
  0.24717409E+07  0.27772343E+06  0.55538840E+01  0.36326731E+01  0.84586173E+00
  0.33000000E+02  0.22461833E-12  0.41923963E-12  0.59426689E-12  0.45509650E+07
  0.24103236E+07  0.27070700E+06  0.54570764E+01  0.35722452E+01  0.83155443E+00
  0.34000000E+02  0.22799315E-12  0.42266708E-12  0.59769579E-12  0.44356985E+07
  0.23519982E+07  0.26405026E+06  0.53645385E+01  0.35143824E+01  0.81786588E+00
  0.35000000E+02  0.23130595E-12  0.42602842E-12  0.60105848E-12  0.43263081E+07
  0.22965316E+07  0.25772580E+06  0.52759739E+01  0.34589104E+01  0.80475370E+00
  0.36000000E+02  0.23455941E-12  0.42932673E-12  0.60435804E-12  0.42223266E+07
  0.22437184E+07  0.25170919E+06  0.51910941E+01  0.34056755E+01  0.79217977E+00
  0.37000000E+02  0.23775608E-12  0.43256490E-12  0.60759737E-12  0.41233840E+07
  0.21933644E+07  0.24597766E+06  0.51096780E+01  0.33545291E+01  0.78010813E+00
  0.38000000E+02  0.24089828E-12  0.43574557E-12  0.61077910E-12  0.40290977E+07
  0.21453021E+07  0.24051135E+06  0.50314855E+01  0.33053439E+01  0.76850745E+00
  0.39000000E+02  0.24398823E-12  0.43887122E-12  0.61390575E-12  0.39391496E+07
  0.20993743E+07  0.23529173E+06  0.49563198E+01  0.32579990E+01  0.75734800E+00
  0.40000000E+02  0.24702800E-12  0.44194417E-12  0.61697961E-12  0.38532455E+07
  0.20554388E+07  0.23030219E+06  0.48839979E+01  0.32123836E+01  0.74660302E+00
  0.41000000E+02  0.25001953E-12  0.44496657E-12  0.62000287E-12  0.37711021E+07
  0.20133687E+07  0.22552781E+06  0.48143377E+01  0.31683992E+01  0.73624854E+00
  0.42000000E+02  0.25296463E-12  0.44794046E-12  0.62297756E-12  0.36924925E+07
  0.19730423E+07  0.22095439E+06  0.47471990E+01  0.31259495E+01  0.72626113E+00
  0.43000000E+02  0.25586506E-12  0.45086774E-12  0.62590557E-12  0.36171697E+07
  0.19343552E+07  0.21656962E+06  0.46824190E+01  0.30849526E+01  0.71662075E+00
  0.44000000E+02  0.25872240E-12  0.45375015E-12  0.62878869E-12  0.35449500E+07
  0.18972042E+07  0.21236154E+06  0.46198841E+01  0.30453255E+01  0.70730750E+00
  0.45000000E+02  0.26153820E-12  0.45658940E-12  0.63162859E-12  0.34756239E+07
  0.18615015E+07  0.20831974E+06  0.45594542E+01  0.30069990E+01  0.69830418E+00
  0.46000000E+02  0.26431392E-12  0.45938707E-12  0.63442686E-12  0.34090344E+07
  0.18271593E+07  0.20443419E+06  0.45010302E+01  0.29699009E+01  0.68959382E+00
  0.47000000E+02  0.26705092E-12  0.46214464E-12  0.63718500E-12  0.33450054E+07
  0.17941031E+07  0.20069612E+06  0.44444930E+01  0.29339720E+01  0.68116190E+00
  0.48000000E+02  0.26975049E-12  0.46486351E-12  0.63990440E-12  0.32834050E+07
  0.17622580E+07  0.19709680E+06  0.43897587E+01  0.28991500E+01  0.67299330E+00
  0.49000000E+02  0.27241386E-12  0.46754500E-12  0.64258639E-12  0.32240819E+07
  0.17315603E+07  0.19362891E+06  0.43367234E+01  0.28653836E+01  0.66507583E+00
  0.50000000E+02  0.27504221E-12  0.47019037E-12  0.64523224E-12  0.31669229E+07
  0.17019456E+07  0.19028495E+06  0.42853141E+01  0.28326189E+01  0.65739642E+00
  0.51000000E+02  0.27763665E-12  0.47280084E-12  0.64784315E-12  0.31117983E+07
  0.16733589E+07  0.18705845E+06  0.42354411E+01  0.28008106E+01  0.64994397E+00
  0.52000000E+02  0.28019822E-12  0.47537747E-12  0.65042020E-12  0.30586125E+07
  0.16457448E+07  0.18394306E+06  0.41870421E+01  0.27699124E+01  0.64270739E+00
  0.53000000E+02  0.28272794E-12  0.47792141E-12  0.65296452E-12  0.30072502E+07
  0.16190558E+07  0.18093338E+06  0.41400353E+01  0.27398844E+01  0.63567751E+00
  0.54000000E+02  0.28522674E-12  0.48043362E-12  0.65547711E-12  0.29576318E+07
  0.15932433E+07  0.17802354E+06  0.40943700E+01  0.27106854E+01  0.62884360E+00
  0.55000000E+02  0.28769556E-12  0.48291508E-12  0.65795891E-12  0.29096562E+07
  0.15682662E+07  0.17520914E+06  0.40499731E+01  0.26822805E+01  0.62219836E+00
  0.56000000E+02  0.29013527E-12  0.48536674E-12  0.66041090E-12  0.28632525E+07
  0.15440822E+07  0.17248498E+06  0.40067981E+01  0.26546338E+01  0.61573218E+00
  0.57000000E+02  0.29254669E-12  0.48778945E-12  0.66283392E-12  0.28183357E+07
  0.15206551E+07  0.16984710E+06  0.39647837E+01  0.26277145E+01  0.60943835E+00
  0.58000000E+02  0.29493062E-12  0.49018406E-12  0.66522883E-12  0.27748398E+07
  0.14979484E+07  0.16729118E+06  0.39238852E+01  0.26014904E+01  0.60330891E+00
  0.59000000E+02  0.29728781E-12  0.49255136E-12  0.66759642E-12  0.27326965E+07
  0.14759289E+07  0.16481348E+06  0.38840543E+01  0.25759336E+01  0.59733714E+00
  0.60000000E+02  0.29961900E-12  0.49489212E-12  0.66993745E-12  0.26918402E+07
  0.14545665E+07  0.16241039E+06  0.38452437E+01  0.25510172E+01  0.59151658E+00
  0.61000000E+02  0.30192488E-12  0.49720707E-12  0.67225264E-12  0.26522178E+07
  0.14338301E+07  0.16007851E+06  0.38074173E+01  0.25267144E+01  0.58584093E+00
  0.62000000E+02  0.30420612E-12  0.49949693E-12  0.67454273E-12  0.26137660E+07
  0.14136939E+07  0.15781484E+06  0.37705279E+01  0.25030025E+01  0.58030490E+00
  0.63000000E+02  0.30646336E-12  0.50176233E-12  0.67680835E-12  0.25764409E+07
  0.13941304E+07  0.15561608E+06  0.37345461E+01  0.24798569E+01  0.57490227E+00
  0.64000000E+02  0.30869721E-12  0.50400395E-12  0.67905018E-12  0.25401866E+07
  0.13751163E+07  0.15347978E+06  0.36994297E+01  0.24572573E+01  0.56962864E+00
  0.65000000E+02  0.31090824E-12  0.50622234E-12  0.68126879E-12  0.25049608E+07
  0.13566282E+07  0.15140306E+06  0.36651491E+01  0.24351830E+01  0.56447859E+00
  0.66000000E+02  0.31309707E-12  0.50841818E-12  0.68346481E-12  0.24707203E+07
  0.13386432E+07  0.14938346E+06  0.36316731E+01  0.24136128E+01  0.55944758E+00
  0.67000000E+02  0.31526418E-12  0.51059196E-12  0.68563877E-12  0.24374205E+07
  0.13211427E+07  0.14741868E+06  0.35989681E+01  0.23925306E+01  0.55453132E+00
  0.68000000E+02  0.31741015E-12  0.51274427E-12  0.68779126E-12  0.24050272E+07
  0.13041052E+07  0.14550634E+06  0.35670102E+01  0.23719168E+01  0.54972520E+00
  0.69000000E+02  0.31953544E-12  0.51487559E-12  0.68992275E-12  0.23734994E+07
  0.12875139E+07  0.14364456E+06  0.35357681E+01  0.23517562E+01  0.54502596E+00
  0.70000000E+02  0.32164056E-12  0.51698648E-12  0.69203379E-12  0.23428039E+07
  0.12713503E+07  0.14183118E+06  0.35052176E+01  0.23320322E+01  0.54042923E+00
  0.71000000E+02  0.32372597E-12  0.51907738E-12  0.69412485E-12  0.23129102E+07
  0.12555977E+07  0.14006434E+06  0.34753365E+01  0.23127287E+01  0.53593166E+00
  0.72000000E+02  0.32579213E-12  0.52114876E-12  0.69619637E-12  0.22837824E+07
  0.12402416E+07  0.13834229E+06  0.34460970E+01  0.22938335E+01  0.53152991E+00
  0.73000000E+02  0.32783946E-12  0.52320109E-12  0.69824883E-12  0.22553955E+07
  0.12252655E+07  0.13666329E+06  0.34174813E+01  0.22753305E+01  0.52722051E+00
  0.74000000E+02  0.32986838E-12  0.52523477E-12  0.70028265E-12  0.22277187E+07
  0.12106563E+07  0.13502572E+06  0.33894658E+01  0.22572082E+01  0.52300043E+00
  0.75000000E+02  0.33187930E-12  0.52725025E-12  0.70229825E-12  0.22007250E+07
  0.11964005E+07  0.13342806E+06  0.33620296E+01  0.22394537E+01  0.51886673E+00
  0.76000000E+02  0.33387262E-12  0.52924791E-12  0.70429602E-12  0.21743925E+07
  0.11824845E+07  0.13186878E+06  0.33351571E+01  0.22220544E+01  0.51481641E+00
  0.77000000E+02  0.33584869E-12  0.53122814E-12  0.70627638E-12  0.21486928E+07
  0.11688972E+07  0.13034658E+06  0.33088258E+01  0.22049999E+01  0.51084692E+00
  0.78000000E+02  0.33780790E-12  0.53319133E-12  0.70823968E-12  0.21236053E+07
  0.11556263E+07  0.12886012E+06  0.32830202E+01  0.21882787E+01  0.50695579E+00
  0.79000000E+02  0.33975060E-12  0.53513783E-12  0.71018627E-12  0.20991096E+07
  0.11426603E+07  0.12740805E+06  0.32577251E+01  0.21718798E+01  0.50314016E+00
  0.80000000E+02  0.34167712E-12  0.53706799E-12  0.71211654E-12  0.20751812E+07
  0.11299898E+07  0.12598930E+06  0.32329205E+01  0.21557946E+01  0.49939802E+00
  0.81000000E+02  0.34358781E-12  0.53898216E-12  0.71403080E-12  0.20518025E+07
  0.11176039E+07  0.12460269E+06  0.32085937E+01  0.21400125E+01  0.49572709E+00
  0.82000000E+02  0.34548295E-12  0.54088064E-12  0.71592937E-12  0.20289559E+07
  0.11054930E+07  0.12324705E+06  0.31847311E+01  0.21245244E+01  0.49212497E+00
  0.83000000E+02  0.34736288E-12  0.54276376E-12  0.71781259E-12  0.20066199E+07
  0.10936486E+07  0.12192151E+06  0.31613150E+01  0.21093221E+01  0.48859005E+00
  0.84000000E+02  0.34922788E-12  0.54463184E-12  0.71968074E-12  0.19847802E+07
  0.10820612E+07  0.12062488E+06  0.31383351E+01  0.20943965E+01  0.48511976E+00
  0.85000000E+02  0.35107828E-12  0.54648516E-12  0.72153416E-12  0.19634198E+07
  0.10707224E+07  0.11935623E+06  0.31157778E+01  0.20797396E+01  0.48171238E+00
  0.86000000E+02  0.35291432E-12  0.54832402E-12  0.72337309E-12  0.19425214E+07
  0.10596249E+07  0.11811479E+06  0.30936291E+01  0.20653443E+01  0.47836628E+00
  0.87000000E+02  0.35473629E-12  0.55014869E-12  0.72519783E-12  0.19220715E+07
  0.10487602E+07  0.11689966E+06  0.30718785E+01  0.20512022E+01  0.47507978E+00
  0.88000000E+02  0.35654443E-12  0.55195944E-12  0.72700866E-12  0.19020562E+07
  0.10381213E+07  0.11570978E+06  0.30505156E+01  0.20373067E+01  0.47185051E+00
  0.89000000E+02  0.35833904E-12  0.55375654E-12  0.72880582E-12  0.18824593E+07
  0.10277014E+07  0.11454465E+06  0.30295266E+01  0.20236512E+01  0.46867765E+00
  0.90000000E+02  0.36012036E-12  0.55554025E-12  0.73058960E-12  0.18632702E+07
  0.10174932E+07  0.11340325E+06  0.30089035E+01  0.20102283E+01  0.46555897E+00
  0.91000000E+02  0.36188860E-12  0.55731080E-12  0.73236020E-12  0.18444751E+07
  0.10074905E+07  0.11228506E+06  0.29886350E+01  0.19970320E+01  0.46249359E+00
  0.92000000E+02  0.36364401E-12  0.55906842E-12  0.73411790E-12  0.18260611E+07
  0.99768743E+06  0.11118930E+06  0.29687109E+01  0.19840565E+01  0.45947974E+00
  0.93000000E+02  0.36538685E-12  0.56081339E-12  0.73586291E-12  0.18080179E+07
  0.98807745E+06  0.11011524E+06  0.29491227E+01  0.19712954E+01  0.45651602E+00
  0.94000000E+02  0.36711729E-12  0.56254587E-12  0.73759545E-12  0.17903346E+07
  0.97865494E+06  0.10906223E+06  0.29298620E+01  0.19587429E+01  0.45360095E+00
  0.95000000E+02  0.36883560E-12  0.56426616E-12  0.73931579E-12  0.17729982E+07
  0.96941471E+06  0.10802977E+06  0.29109175E+01  0.19463941E+01  0.45073372E+00
  0.96000000E+02  0.37054194E-12  0.56597439E-12  0.74102408E-12  0.17560008E+07
  0.96035132E+06  0.10701710E+06  0.28922832E+01  0.19342434E+01  0.44791249E+00
  0.97000000E+02  0.37223656E-12  0.56767082E-12  0.74272056E-12  0.17393322E+07
  0.95145928E+06  0.10602377E+06  0.28739511E+01  0.19222853E+01  0.44513651E+00
  0.98000000E+02  0.37391961E-12  0.56935563E-12  0.74440542E-12  0.17229814E+07
  0.94273445E+06  0.10504918E+06  0.28559116E+01  0.19105157E+01  0.44240446E+00
  0.99000000E+02  0.37559131E-12  0.57102902E-12  0.74607886E-12  0.17069404E+07
  0.93417185E+06  0.10409281E+06  0.28381582E+01  0.18989297E+01  0.43971530E+00
  0.10000000E+03  0.37725188E-12  0.57269122E-12  0.74774109E-12  0.16912009E+07
  0.92576636E+06  0.10315406E+06  0.28206843E+01  0.18875217E+01  0.43706758E+00
  0.10100000E+03  0.37890146E-12  0.57434236E-12  0.74939229E-12  0.16757530E+07
  0.91751439E+06  0.10223260E+06  0.28034815E+01  0.18762885E+01  0.43446088E+00
  0.10200000E+03  0.38054022E-12  0.57598263E-12  0.75103259E-12  0.16605893E+07
  0.90941166E+06  0.10132785E+06  0.27865437E+01  0.18652257E+01  0.43189378E+00
  0.10300000E+03  0.38216837E-12  0.57761224E-12  0.75266224E-12  0.16457026E+07
  0.90145363E+06  0.10043932E+06  0.27698650E+01  0.18543283E+01  0.42936528E+00
  0.10400000E+03  0.38378605E-12  0.57923134E-12  0.75428138E-12  0.16310845E+07
  0.89363673E+06  0.99566682E+05  0.27534381E+01  0.18435930E+01  0.42687468E+00
  0.10500000E+03  0.38539345E-12  0.58084010E-12  0.75589017E-12  0.16167275E+07
  0.88595739E+06  0.98709415E+05  0.27372570E+01  0.18330160E+01  0.42442089E+00
  0.10600000E+03  0.38699071E-12  0.58243867E-12  0.75748879E-12  0.16026254E+07
  0.87841165E+06  0.97867183E+05  0.27213165E+01  0.18225932E+01  0.42200322E+00
  0.10700000E+03  0.38857801E-12  0.58402722E-12  0.75907738E-12  0.15887716E+07
  0.87099590E+06  0.97039525E+05  0.27056109E+01  0.18123209E+01  0.41962063E+00
  0.10800000E+03  0.39015550E-12  0.58560593E-12  0.76065612E-12  0.15751582E+07
  0.86370714E+06  0.96226129E+05  0.26901332E+01  0.18021960E+01  0.41727246E+00
  0.10900000E+03  0.39172331E-12  0.58717493E-12  0.76222514E-12  0.15617796E+07
  0.85654210E+06  0.95426587E+05  0.26748794E+01  0.17922152E+01  0.41495786E+00
  0.11000000E+03  0.39328160E-12  0.58873435E-12  0.76378460E-12  0.15486309E+07
  0.84949719E+06  0.94640437E+05  0.26598448E+01  0.17823746E+01  0.41267567E+00
  0.11100000E+03  0.39483052E-12  0.59028436E-12  0.76533464E-12  0.15357046E+07
  0.84256979E+06  0.93867550E+05  0.26450231E+01  0.17726716E+01  0.41042585E+00
  0.11200000E+03  0.39637018E-12  0.59182510E-12  0.76687540E-12  0.15229954E+07
  0.83575695E+06  0.93107454E+05  0.26304099E+01  0.17631031E+01  0.40820723E+00
  0.11300000E+03  0.39790074E-12  0.59335668E-12  0.76840702E-12  0.15104982E+07
  0.82905559E+06  0.92359897E+05  0.26160006E+01  0.17536656E+01  0.40601928E+00
  0.11400000E+03  0.39942235E-12  0.59487927E-12  0.76992965E-12  0.14982079E+07
  0.82246296E+06  0.91624506E+05  0.26017911E+01  0.17443565E+01  0.40386121E+00
  0.11500000E+03  0.40093509E-12  0.59639299E-12  0.77144337E-12  0.14861187E+07
  0.81597674E+06  0.90900986E+05  0.25877761E+01  0.17351733E+01  0.40173233E+00
  0.11600000E+03  0.40243914E-12  0.59789796E-12  0.77294837E-12  0.14742256E+07
  0.80959412E+06  0.90189121E+05  0.25739513E+01  0.17261131E+01  0.39963220E+00
  0.11700000E+03  0.40393459E-12  0.59939429E-12  0.77444473E-12  0.14625249E+07
  0.80331248E+06  0.89488578E+05  0.25603138E+01  0.17171730E+01  0.39756009E+00
  0.11800000E+03  0.40542157E-12  0.60088215E-12  0.77593262E-12  0.14510111E+07
  0.79712953E+06  0.88799050E+05  0.25468586E+01  0.17083504E+01  0.39551527E+00
  0.11900000E+03  0.40690018E-12  0.60236160E-12  0.77741210E-12  0.14396795E+07
  0.79104323E+06  0.88120364E+05  0.25335815E+01  0.16996434E+01  0.39349743E+00
  0.12000000E+03  0.40837059E-12  0.60383282E-12  0.77888333E-12  0.14285260E+07
  0.78505090E+06  0.87452201E+05  0.25204793E+01  0.16910491E+01  0.39150580E+00
  0.12100000E+03  0.40983285E-12  0.60529587E-12  0.78034641E-12  0.14175473E+07
  0.77915045E+06  0.86794299E+05  0.25075487E+01  0.16825652E+01  0.38953981E+00
  0.12200000E+03  0.41128711E-12  0.60675089E-12  0.78180145E-12  0.14067381E+07
  0.77333992E+06  0.86146451E+05  0.24947853E+01  0.16741896E+01  0.38759898E+00
  0.12300000E+03  0.41273347E-12  0.60819800E-12  0.78324857E-12  0.13960945E+07
  0.76761711E+06  0.85508499E+05  0.24821854E+01  0.16659200E+01  0.38568307E+00
  0.12400000E+03  0.41417203E-12  0.60963727E-12  0.78468787E-12  0.13856136E+07
  0.76198008E+06  0.84880072E+05  0.24697469E+01  0.16577540E+01  0.38379108E+00
  0.12500000E+03  0.41560290E-12  0.61106884E-12  0.78611945E-12  0.13752912E+07
  0.75642673E+06  0.84261062E+05  0.24574658E+01  0.16496897E+01  0.38192289E+00
  0.12600000E+03  0.41702618E-12  0.61249279E-12  0.78754343E-12  0.13651233E+07
  0.75095553E+06  0.83651200E+05  0.24453383E+01  0.16417253E+01  0.38007780E+00
  0.12700000E+03  0.41844197E-12  0.61390922E-12  0.78895986E-12  0.13551068E+07
  0.74556452E+06  0.83050330E+05  0.24333620E+01  0.16338587E+01  0.37825554E+00
  0.12800000E+03  0.41985037E-12  0.61531825E-12  0.79036893E-12  0.13452385E+07
  0.74025172E+06  0.82458188E+05  0.24215340E+01  0.16260877E+01  0.37645544E+00
  0.12900000E+03  0.42125146E-12  0.61671996E-12  0.79177064E-12  0.13355152E+07
  0.73501557E+06  0.81874646E+05  0.24098514E+01  0.16184106E+01  0.37467726E+00
  0.13000000E+03  0.42264534E-12  0.61811443E-12  0.79316512E-12  0.13259331E+07
  0.72985456E+06  0.81299503E+05  0.23983107E+01  0.16108259E+01  0.37292052E+00
  0.13100000E+03  0.42403212E-12  0.61950179E-12  0.79455250E-12  0.13164893E+07
  0.72476696E+06  0.80732537E+05  0.23869093E+01  0.16033313E+01  0.37118474E+00
  0.13200000E+03  0.42541188E-12  0.62088210E-12  0.79593284E-12  0.13071811E+07
  0.71975103E+06  0.80173639E+05  0.23756449E+01  0.15959253E+01  0.36946967E+00
  0.13300000E+03  0.42678469E-12  0.62225546E-12  0.79730620E-12  0.12980057E+07
  0.71480536E+06  0.79622598E+05  0.23645151E+01  0.15886061E+01  0.36777479E+00
  0.13400000E+03  0.42815067E-12  0.62362195E-12  0.79867272E-12  0.12889598E+07
  0.70992864E+06  0.79079150E+05  0.23535166E+01  0.15813724E+01  0.36609942E+00
  0.13500000E+03  0.42950986E-12  0.62498167E-12  0.80003243E-12  0.12800406E+07
  0.70511927E+06  0.78543357E+05  0.23426470E+01  0.15742224E+01  0.36444391E+00
  0.13600000E+03  0.43086240E-12  0.62633470E-12  0.80138548E-12  0.12712459E+07
  0.70037578E+06  0.78014868E+05  0.23319044E+01  0.15671544E+01  0.36280726E+00
  0.13700000E+03  0.43220831E-12  0.62768109E-12  0.80273189E-12  0.12625731E+07
  0.69569688E+06  0.77493647E+05  0.23212863E+01  0.15601669E+01  0.36118947E+00
  0.13800000E+03  0.43354772E-12  0.62902095E-12  0.80407177E-12  0.12540192E+07
  0.69108141E+06  0.76979444E+05  0.23107901E+01  0.15532589E+01  0.35958997E+00
  0.13900000E+03  0.43488068E-12  0.63035438E-12  0.80540521E-12  0.12455818E+07
  0.68652789E+06  0.76472215E+05  0.23004134E+01  0.15464284E+01  0.35800862E+00
  0.14000000E+03  0.43620728E-12  0.63168141E-12  0.80673225E-12  0.12372589E+07
  0.68203506E+06  0.75971790E+05  0.22901544E+01  0.15396742E+01  0.35644508E+00
  0.14100000E+03  0.43752759E-12  0.63300215E-12  0.80805300E-12  0.12290482E+07
  0.67760171E+06  0.75477917E+05  0.22800112E+01  0.15329948E+01  0.35489861E+00
  0.14200000E+03  0.43884167E-12  0.63431665E-12  0.80936752E-12  0.12209470E+07
  0.67322677E+06  0.74990651E+05  0.22699810E+01  0.15263892E+01  0.35336954E+00
  0.14300000E+03  0.44014962E-12  0.63562500E-12  0.81067588E-12  0.12129533E+07
  0.66890908E+06  0.74509736E+05  0.22600623E+01  0.15198559E+01  0.35185715E+00
  0.14400000E+03  0.44145150E-12  0.63692728E-12  0.81197816E-12  0.12050648E+07
  0.66464731E+06  0.74035131E+05  0.22502529E+01  0.15133935E+01  0.35036141E+00
  0.14500000E+03  0.44274736E-12  0.63822350E-12  0.81327440E-12  0.11972803E+07
  0.66044058E+06  0.73566542E+05  0.22405515E+01  0.15070009E+01  0.34888151E+00
  0.14600000E+03  0.44403730E-12  0.63951383E-12  0.81456473E-12  0.11895964E+07
  0.65628767E+06  0.73104116E+05  0.22309550E+01  0.15006769E+01  0.34741796E+00
  0.14700000E+03  0.44532136E-12  0.64079824E-12  0.81584916E-12  0.11820119E+07
  0.65218779E+06  0.72647537E+05  0.22214622E+01  0.14944205E+01  0.34596987E+00
  0.14800000E+03  0.44659963E-12  0.64207687E-12  0.81712779E-12  0.11745247E+07
  0.64813965E+06  0.72196773E+05  0.22120714E+01  0.14882301E+01  0.34453730E+00
  0.14900000E+03  0.44787216E-12  0.64334974E-12  0.81840067E-12  0.11671335E+07
  0.64414230E+06  0.71751616E+05  0.22027813E+01  0.14821047E+01  0.34311959E+00
  0.15000000E+03  0.44913903E-12  0.64461694E-12  0.81966788E-12  0.11598354E+07
  0.64019487E+06  0.71312076E+05  0.21935891E+01  0.14760435E+01  0.34171691E+00
  0.15100000E+03  0.45040028E-12  0.64587851E-12  0.82092946E-12  0.11526292E+07
  0.63629656E+06  0.70878017E+05  0.21844936E+01  0.14700454E+01  0.34032885E+00
  0.15200000E+03  0.45165599E-12  0.64713452E-12  0.82218549E-12  0.11455131E+07
  0.63244622E+06  0.70449345E+05  0.21754932E+01  0.14641091E+01  0.33895524E+00
